Id,Level,Name,Desc,EffectID,ShaderID,MaterialId,Intensity,IsStackable,IsCountable,MaxStackNum,IsMaxStackOnCreate,MaxStackNewBuffID,RemoveOnCast,ActiveBegionAttribOnCast,Count,Interval,DotType,TriggerHP,Exclude,SrcExclude,FunctionExclude,DescType,DescMSec,DescEffect,DescMinTick,DescMaxCount,IsSave,DeleteOnDeath,DeleteOnSafe,DeleteOnBattleEnd,DeleteOnLeaveScene,DeleteOnNoFighting,DeleteOnSpecialState,DeleteOnSpecialRun,IsOffLineClock,FindTargetsRelasion,FindTargetsCountMax,FindTargetsRadius,FindTargetsCharacterType,DispelType,NeedAttrPointPercent,NeedAttrPointID,BeginAttrib1,BeginValue1A,BeginValue1B,BeginAttrib2,BeginValue2A,BeginValue2B,BeginAttrib3,BeginValue3A,BeginValue3B,BeginAttrib4,BeginValue4A,BeginValue4B,BeginAttrib5,BeginValue5A,BeginValue5B,BeginAttrib6,BeginValue6A,BeginValue6B,ActiveAttrib1,ActiveValue1A,ActiveValue1B,ActiveAttrib2,ActiveValue2A,ActiveValue2B,ActiveAttrib3,ActiveValue3A,ActiveValue3B,EndTimeAttrib1,EndTimeValue1A,EndTimeValue1B,EndTimeAttrib2,EndTimeValue2A,EndTimeValue2B,EndTimeAttrib3,EndTimeValue3A,EndTimeValue3B,BeClearAttrib1,BeClearValue1A,BeClearValue1B,BeClearAttrib2,BeClearValue2A,BeClearValue2B,BeClearAttrib3,BeClearValue3A,BeClearValue3B,BeDispelAttrib1,BeDispelValue1A,BeDispelValue1B,BeShieldAttrib1,BeShieldValue1A,BeShieldValue1B,BeDelAttrib1,BeDelValue1A,BeDelValue1B,IconAtlas,IconName,ShowDesc,ShowType,ShowValue,SyncToSelfClient,SyncToOtherClient,SrcVisible
15024,1,毒牙技能buff1,,0,0,0,1,0,0,1,0,0,0,0,1,100,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,cast_sub_skill_self,50128,1,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Zhongdu,[d73e1a]身中毒伤，毒素叠满5层时爆发[-],1,0,1,0,0
15025,1,毒牙技能buff2,,0,0,0,1,0,0,1,0,0,0,0,1,100,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,cast_sub_skill_self,50128,2,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Zhongdu,[d73e1a]身中毒伤，毒素叠满5层时爆发[-],1,0,1,0,0
15026,1,毒牙技能buff3,,0,0,0,1,0,0,1,0,0,0,0,1,100,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,cast_sub_skill_self,50128,3,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Zhongdu,[d73e1a]身中毒伤，毒素叠满5层时爆发[-],1,0,1,0,0
15027,1,毒牙减速buff1,,0,0,0,1,0,0,1,0,0,0,0,1,2000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|10,0,0,at_sure_state_decelerate,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15027,2,毒牙减速buff2,,0,0,0,2,0,0,1,0,0,0,0,1,2000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|10,0,0,at_sure_state_decelerate,20000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15027,3,毒牙减速buff3,,0,0,0,3,0,0,1,0,0,0,0,1,2000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|10,0,0,at_sure_state_decelerate,30000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15028,1,千丝1,护法技能书等级1，护法攻击时使目标减速10%，持续2秒,0,0,0,1,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15028,2,千丝2,护法技能书等级2，护法攻击时使目标减速15%，持续3秒,0,0,0,2,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1017,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15028,3,千丝3,护法技能书等级3，护法攻击时使目标减速20%，持续5秒,0,0,0,3,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1018,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15029,1,千丝1攻击减速2秒10%,,0,0,0,1,0,0,1,0,0,0,0,1,2000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|10,0,0,at_sure_state_decelerate,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15029,2,千丝2攻击减速3秒15%,,0,0,0,2,0,0,1,0,0,0,0,1,3000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|10,0,0,at_sure_state_decelerate,15000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15029,3,千丝3攻击减速5秒20%,,0,0,0,3,0,0,1,0,0,0,0,1,5000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|10,0,0,at_sure_state_decelerate,20000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15030,1,狂暴1,护法技能书等级1，护法造成伤害时10%几率提升自身伤害50%，持续5秒,0,0,0,1,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1019,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15030,2,狂暴2,护法技能书等级2，护法造成伤害时10%几率提升自身伤害80%，持续8秒,0,0,0,2,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1020,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15030,3,狂暴3,护法技能书等级3，护法造成伤害时10%几率提升自身伤害100%，持续10秒,0,0,0,3,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1021,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15031,1,狂暴1几率提升伤害,,0,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,add_damage_p1,50000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Gongji+,[d73e1a]处于狂暴状态[-],1,0,1,0,0
15031,2,狂暴2几率提升伤害,,0,0,0,2,0,0,1,0,0,0,0,1,8000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,add_damage_p1,80000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Gongji+,[d73e1a]处于狂暴状态[-],1,0,1,0,0
15031,3,狂暴3几率提升伤害,,0,0,0,3,0,0,1,0,0,0,0,1,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,add_damage_p1,100000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Gongji+,[d73e1a]处于狂暴状态[-],1,0,1,0,0
15032,1,护法岳银瓶护盾事件,生命降低时给全体上buff,0,0,0,1,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1022,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15033,1,护法岳银瓶护盾buff,,10046,0,0,1,0,0,1,0,0,0,0,1,10000,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,,0,0,shield_by_caster_hp,25000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
15034,1,护法羲阁主标记,,0,0,0,1,0,0,1,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15035,1,护法羲阁主护盾buff,,10055,0,0,1,0,0,1,0,0,0,0,1,15000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,,0,0,shield,0,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,cast_sub_skill_self,50162,1,,,,,,,0,0,1,1,0
15036,1,护法程浩寻敌buff,周围敌人越多，buff层数越高,0,0,0,1,0,0,1,0,0,0,0,9999999,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,enemy_near_call_buff,20,15037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15037,1,护法程浩能力buff,一层抗性40闪避60 最多5层,0,0,0,1,1,0,5,0,0,0,0,1,6000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,,0,0,defense_v,40,0,dodgerate_v,60,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15038,1,护法谷崎俊加攻buff光环,对范围内友方玩家增伤,0,0,0,1,0,0,1,0,0,0,0,9999999,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,friend_player,5,20,2,,0,0,,,,,,,,,,,,,,,,,,,call_buff,15039,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15039,1,护法谷崎俊加攻buff,对范围内友方玩家增伤50%,0,0,0,1,0,0,1,0,0,0,0,1,7000,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,,0,0,0,,0,0,add_damage_p1,50000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Gongji+,[d73e1a]护法谷崎俊提升了你的士气，造成伤害提升50%[-],1,0,1,0,0
15040,1,护法谷崎俊死亡回血触发,,0,0,0,1,0,0,1,0,0,0,0,1,9999999,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1023,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15041,1,护法谷崎俊死亡回血,10秒内每秒回复基础治疗20%,0,0,0,1,0,0,1,0,0,0,0,10,1000,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,at_skill_heal_p,20000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15042,1,护法悟真雾隐buff,,0,0,0,1,0,0,1,0,0,0,0,1,3000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1024,0,runspeed_p,100000,0,ignoredodgerate_v,100,0,criticalrate_v,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15043,1,护法秋月光环,,0,0,0,1,0,0,1,0,0,0,0,9999999,2000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,friend,10,20,2,,0,0,,,,,,,,,,,,,,,,,,,call_buff,15044,1,life_v,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15044,1,护法秋月生命上限buff,,0,0,0,1,0,0,1,0,0,0,0,1,4000,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,,0,0,lifemax_v,1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15045,1,护法李武触发,,0,0,0,1,0,0,1,0,0,0,0,1,9999999,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15046,1,护法陆鬼减速,,0,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|10,0,0,at_sure_state_decelerate,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15047,1,护法华笺闪避,护法华笺闪避,0,0,0,1,0,0,1,0,0,0,0,1,99999,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,,0,0,0,,0,0,dodgerate_effect_p,15000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15048,1,护法杨锐暴击,护法杨锐暴击,109,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,,0,0,0,,0,0,criticalrate_effect_p,15000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
15049,1,护法白秋琳跳转,,0,0,0,1,1,0,5,0,15070,0,0,1,5000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15050,1,护法白秋琳冰冻,冰冻2秒，25%易伤,10060,0,0,1,0,0,1,0,0,0,0,1,2000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,,0,0,0,3|13,0,0,at_sure_state_stun,2000,0,dec_damage_p1,-25000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
15051,1,护法雨师毒雾光环,毒素叠加，每秒1%弱兵，最多叠加50层,0,0,0,1,0,0,1,0,0,0,0,9999999,1000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,enemy,10,40,0,,0,0,,,,,,,,,,,,,,,,,,,call_buff,15052,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15052,1,护法雨师毒雾效果,,0,0,0,1,1,0,50,0,0,0,0,1,600000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,,0,0,0,,0,0,add_damage_p1,-1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Zhongdu,[d73e1a]受到雨师毒雾影响，每层造成伤害降低1%[-],1,0,1,0,0
15053,1,护法小黑妹流血效果,每秒降低1%气血，持续5,0,0,0,1,0,0,1,0,0,0,0,5,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,life_p,-1000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Zhongdu,[d73e1a]每秒伤血1%[-],1,0,1,0,0
15054,1,护法玄兆寻敌buff,周围敌人越多，buff层数越高,0,0,0,1,0,0,1,0,0,0,0,9999999,5000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,enemy_near_call_buff,20,15055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15055,1,护法玄兆能力buff,一层5%减伤 最多5层,0,0,0,1,1,0,5,0,0,0,0,1,6000,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,,0,0,dec_damage_p1,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15056,1,护法冷启回复buff,10%生命,0,0,0,1,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,life_p,10000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15057,1,护法丘处机御剑光环,5米内伤害，每秒30,0,0,0,1,0,0,1,0,0,0,0,9999999,1000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,enemy,10,5,0,,0,0,,,,,,,,,,,,,,,,,,,at_damage_p,40000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
15058,1,护法初九亡语触发,死亡时队友回复25%,0,0,0,1,0,0,1,0,0,0,0,1,9999999,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15059,1,护法小师妹回复光环,20米内10秒5%,0,0,0,1,0,0,1,0,0,0,0,9999999,10000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,friend,10,20,0,,0,0,,,,,,,,,,,,,,,,,,,life_p,5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15060,1,护法应玄机沉默触发,五次命中造成沉默,0,0,0,1,0,0,1,0,0,0,0,1,9999999,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15061,1,护法应玄机沉默跳转,,0,0,0,1,1,0,5,0,15062,0,0,1,600000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15062,1,护法应玄机沉默,,0,0,0,1,0,0,1,0,0,0,0,1,3000,0,0,1,0,2,0,0,0,0,0,0,1,1,0,1,1,0,0,0,,0,0,0,4|10,0,0,ban_skill_sub_type,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15063,1,护法龙五拉回bufff,,0,0,0,1,0,0,1,0,0,0,0,1,100,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,at_sure_state_drag,100,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15064,1,护法曦阁主减速,30.00%,0,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|10,0,0,at_sure_state_decelerate,30000,0,,,,,,,,,,,,,,,,at_damage_p,70000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15065,1,护法曦阁主dot,造成每秒80%的dot,0,0,0,1,0,0,1,0,0,0,0,5,1000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15066,1,护法曦阁主弱兵,5%弱兵,0,0,0,1,0,0,1,0,0,0,0,1,5000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,,0,0,0,,0,0,add_damage_p1,-5000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
15067,1,护法龙五眩晕,2.5秒,0,0,0,1,0,0,1,0,0,0,0,1,2500,0,0,1,0,0,1,8000,60,500,2,0,1,0,0,1,0,0,0,0,,0,0,0,3|13,0,0,at_sure_state_stun,2500,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Xuanyun,[d73e1a]处于眩晕状态[-],0,0,1,0,0
15068,1,护法龙五击退,,0,0,0,1,0,0,1,0,0,0,0,1,200,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,3|18,0,0,at_sure_state_backslide,200,50000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
15069,1,护法战斗疲劳buff1,降低40%全抗，40%闪避,0,0,0,1,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,agile_p,0,-40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shanbi-,[d73e1a]处于疲劳1状态[-],1,0,1,0,0
15069,2,护法战斗疲劳buff2,降低90%全抗，90%闪避,0,0,0,2,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,agile_p,0,-90000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Shanbi-,[d73e1a]处于疲劳2状态[-],1,0,1,0,0
15070,1,护法白秋琳冰冻事件,,0,0,0,1,0,0,1,0,0,0,0,1,15000,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,at_skill_event_handler,1061,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16000,1,白虎堂复活无敌,不可选中，机制无敌,20044,0,0,1,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,,0,0,system_shield,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Wudi,[d73e1a]处于无敌状态[-],1,0,1,1,0
16001,1,乾坤镜守护玩法标记,,0,0,0,1,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16002,1,乾坤镜机关降攻debuff跳转,,0,0,0,1,0,0,1,0,0,0,0,1,200,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,cast_sub_skill_self,50110,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0
16003,1,乾坤镜机关降攻debuff实际,被击中会结算一层诅咒，每层诅咒降低8%伤害，最多叠加10层,10028,0,0,1,1,0,10,0,0,0,0,1,300000,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,,0,0,0,,0,0,add_damage_p1,-8000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Gongji-,受到机关影响，造成伤害[d73e1a]降低%d%%[-],2,8,1,1,0
16004,1,毒爆流血,,20029,0,0,1,0,0,1,0,0,0,0,6,1000,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,life_p,-4000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Buff,Buff_Zhongdu,[d73e1a]每隔1秒伤血4%[-],1,0,1,1,0
16005,1,传功,传功,20026,0,0,1,0,0,0,0,0,0,0,1,33000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0
16006,1,泼皮头槌标记buff,泼皮头槌标记buff,0,0,0,1,0,0,1,0,0,0,0,1,2200,0,0,2,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16007,1,欧阳坤重锤封轻功,欧阳坤重锤封轻功,0,0,0,1,0,0,1,0,0,0,0,1,1600,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,ban_skill_sub_type,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16008,1,护法隐身buff,护法隐身buff,0,0,0,1,0,0,1,0,0,0,0,1,9999999,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,stealth,0,0,immunity_negative_effect,0,0,immunity_damage,0,0,system_shield,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16009,1,冷启隐身buff,冷启隐身buff,0,0,0,1,0,0,1,0,0,0,0,1,4000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,immunity_negative_effect,0,0,immunity_damage,0,0,system_shield,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
16010,1,冷启影袭无敌buff,冷启影袭无敌buff,0,0,0,1,0,0,1,0,0,0,0,1,3000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,,0,0,0,,0,0,immunity_negative_effect,0,0,immunity_damage,0,0,system_shield,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0
